match_id,game_duration,game_mode,game_version,timestamp,datetime,date,month,region,league
NA1_5591781544,1683,CLASSIC,16.13.791.5903,1782772014063,2026-06-29 22:26:54.063,2026-06-29,2026-06,na,challenger
NA1_5591781544,1683,CLASSIC,16.13.791.5903,1782772014063,2026-06-29 22:26:54.063,2026-06-29,2026-06,na,grandmaster
NA1_5592287514,1574,CLASSIC,16.13.791.5903,1782839346189,2026-06-30 17:09:06.189,2026-06-30,2026-06,na,challenger
NA1_5592287514,1574,CLASSIC,16.13.791.5903,1782839346189,2026-06-30 17:09:06.189,2026-06-30,2026-06,na,challenger
NA1_5592059633,1747,CHERRY,16.13.791.5903,1782792923558,2026-06-30 04:15:23.558,2026-06-30,2026-06,na,challenger
NA1_5592059633,1747,CHERRY,16.13.791.5903,1782792923558,2026-06-30 04:15:23.558,2026-06-30,2026-06,na,challenger
NA1_5592059633,1747,CHERRY,16.13.791.5903,1782792923558,2026-06-30 04:15:23.558,2026-06-30,2026-06,na,grandmaster
NA1_5592040439,1382,CHERRY,16.13.791.5903,1782791438976,2026-06-30 03:50:38.976,2026-06-30,2026-06,na,challenger
NA1_5592040439,1382,CHERRY,16.13.791.5903,1782791438976,2026-06-30 03:50:38.976,2026-06-30,2026-06,na,grandmaster
NA1_5591647560,2166,CLASSIC,16.13.791.5903,1782754596692,2026-06-29 17:36:36.692,2026-06-29,2026-06,na,challenger
NA1_5591692659,1106,CLASSIC,16.13.791.5903,1782761720422,2026-06-29 19:35:20.422,2026-06-29,2026-06,na,challenger
NA1_5591776163,989,CLASSIC,16.13.791.5903,1782771284852,2026-06-29 22:14:44.852,2026-06-29,2026-06,na,challenger
NA1_5591776163,989,CLASSIC,16.13.791.5903,1782771284852,2026-06-29 22:14:44.852,2026-06-29,2026-06,na,challenger
NA1_5591439825,1355,CHERRY,16.13.791.5903,1782708278123,2026-06-29 04:44:38.123,2026-06-29,2026-06,na,challenger
